,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTY,Unemployment_rate_2016,Med_HH_Income_Percent_of_State_Total_2015,GEO.display-label,POPESTIMATE2016,AVG_NETMIG,POP_CHANGE,BIRTHS_PER_CAPITA,MEDIAN_HOUSEHOLD_INCOME,PERCENT_W_HEALTH_INSURANCE,PERCENTAGE_IN_POVERTY,PERCENT_WITH_KIDS,BACHELORS_DEGREE,MEDIAN_MORTAGE_PAYMENTS,MEDIAN_RENT_PAYMENT,2010_FAM_KIDS,2015_FAM_KIDS,2010_2010_CHANGE_IN_FAM_WITH_KIDS
2893,50,3,5,51,53,Virginia,"Dinwiddie County, Virginia",4.8,79.5,"Dinwiddie County, Virginia",28144,-0.040369884,0.004389565,0.006431211,51397,89.2,11.6,27.9,15.3,1282,933,16.7,17,0.017964072
2894,50,3,5,51,57,Virginia,"Essex County, Virginia",4.8,71.6,"Essex County, Virginia",11123,-0.974334273,-0.002242555,0.011237975,42760,87.1,9.4,20.2,15.2,1158,834,17.9,13.1,-0.268156425
2895,50,3,5,51,59,Virginia,"Fairfax County, Virginia",3.2,170.3,"Fairfax County, Virginia",1138652,-1.007591933,0.047742524,0.012556953,112552,89.1,4,34.8,59.9,2517,1747,28.1,28.6,0.017793594
2896,50,3,5,51,61,Virginia,"Fauquier County, Virginia",3.4,135.2,"Fauquier County, Virginia",69069,5.398152804,0.054794521,0.010844228,91609,90.7,3.9,30.6,33.5,2112,1169,25.3,25.1,-0.007905138
2897,50,3,5,51,63,Virginia,"Floyd County, Virginia",4.0,73.1,"Floyd County, Virginia",15731,4.785527727,0.024553862,0.008009662,48005,89.4,6.8,25.1,18.2,968,527,18.9,21.2,0.121693122
2898,50,3,5,51,65,Virginia,"Fluvanna County, Virginia",3.3,99.5,"Fluvanna County, Virginia",26271,0.624996373,0.019836957,0.010011039,63938,91.3,5.5,26.7,31.5,1465,1282,19.8,20.4,0.03030303
2899,50,3,5,51,67,Virginia,"Franklin County, Virginia",4.3,74.1,"Franklin County, Virginia",56069,1.238383707,-0.002029084,0.008685727,46870,86.9,10.4,24.5,20.5,1152,659,18.7,17.3,-0.07486631
2900,50,3,5,51,69,Virginia,"Frederick County, Virginia",3.5,105.6,"Frederick County, Virginia",84421,7.780954326,0.074277207,0.010850381,69098,88.4,4.5,31.6,29.1,1569,1073,26.3,24.1,-0.08365019
2901,50,3,5,51,71,Virginia,"Giles County, Virginia",5.3,70.5,"Giles County, Virginia",16857,-1.771007204,-0.026507277,0.010856024,46390,84.9,7.5,24.2,15.8,963,593,21.9,15.3,-0.301369863
2902,50,3,5,51,73,Virginia,"Gloucester County, Virginia",3.7,96.2,"Gloucester County, Virginia",37214,1.104252384,0.007444706,0.009888752,61121,88.1,4.8,27.5,22.1,1442,873,20.5,21.6,0.053658537
2903,50,3,5,51,75,Virginia,"Goochland County, Virginia",3.7,130.2,"Goochland County, Virginia",22668,6.061565012,0.042638333,0.008514205,79330,93.7,4,23.7,37.4,1704,1027,18,19,0.055555556
2904,50,3,5,51,77,Virginia,"Grayson County, Virginia",5.2,56.9,"Grayson County, Virginia",15107,0.176662492,-0.025291954,0.009201033,29942,87,18.1,22,10,866,552,16.2,13.9,-0.141975309
2905,50,3,5,51,79,Virginia,"Greene County, Virginia",3.2,91.2,"Greene County, Virginia",19371,3.981474826,0.048100855,0.011202313,61550,85.1,5.7,27.3,23.7,1516,928,24.3,21.9,-0.098765432
2906,50,3,5,51,81,Virginia,"Greensville County, Virginia",5.1,60.7,"Greensville County, Virginia",11706,-7.424246653,-0.041670078,0.013753631,38012,90.6,16.8,26,8.6,998,716,18.6,13.9,-0.252688172
2907,50,3,5,51,83,Virginia,"Halifax County, Virginia",5.8,61.0,"Halifax County, Virginia",34992,-2.149211897,-0.032167058,0.010402378,35240,85,14,23.7,15.5,1018,549,14.3,14.8,0.034965035
2908,50,3,5,51,85,Virginia,"Hanover County, Virginia",3.5,123.6,"Hanover County, Virginia",104392,6.192879814,0.04455718,0.0092919,78645,94.1,4,31.4,35.7,1667,1044,29.7,25.4,-0.144781145
2909,50,3,5,51,87,Virginia,"Henrico County, Virginia",3.8,98.9,"Henrico County, Virginia",326501,5.258082963,0.061332822,0.012355245,61934,89.3,8.1,29.4,40.7,1533,1035,21.3,19.3,-0.093896714
2910,50,3,5,51,89,Virginia,"Henry County, Virginia",5.6,55.4,"Henry County, Virginia",51445,-4.464218291,-0.050076629,0.008650015,35293,86.1,14.1,23.3,11.4,900,584,14.8,14,-0.054054054
2911,50,3,5,51,91,Virginia,"Highland County, Virginia",3.2,63.9,"Highland County, Virginia",2216,-1.503392781,-0.034001744,0.00631769,43914,81.1,8.8,13.4,21.6,1051,473,11.3,10,-0.115044248
2912,50,3,5,51,93,Virginia,"Isle of Wight County, Virginia",4.3,101.8,"Isle of Wight County, Virginia",36596,5.73255594,0.036273538,0.010520275,65741,90.7,9,27.8,26.9,1690,959,21.6,20.6,-0.046296296
2913,50,3,5,51,95,Virginia,"James City County, Virginia",3.9,117.2,"James City County, Virginia",74404,14.46157354,0.09847344,0.009891941,75710,92.3,5.6,24.8,47,1724,1159,21.4,18.5,-0.135514019
2914,50,3,5,51,97,Virginia,"King and Queen County, Virginia",4.2,71.7,"King and Queen County, Virginia",7159,5.138068625,0.027263596,0.009917586,48292,84.1,8.2,20.7,18.1,1094,863,16.7,14.8,-0.113772455
2915,50,3,5,51,99,Virginia,"King George County, Virginia",4.2,122.4,"King George County, Virginia",25984,9.034152995,0.097297297,0.011045259,81688,92.2,4,34.4,32.3,1930,1098,27.9,26,-0.068100358
2916,50,3,5,51,101,Virginia,"King William County, Virginia",3.7,97.6,"King William County, Virginia",16334,0.935440299,0.021769048,0.010591404,62031,90.2,7.8,35.4,18.4,1494,1026,25.5,27.1,0.062745098
2917,50,3,5,51,103,Virginia,"Lancaster County, Virginia",5.6,71.1,"Lancaster County, Virginia",10972,3.597994556,-0.035089262,0.008202698,50374,88.3,6.6,14,27.9,1427,870,10.3,8.1,-0.213592233
2918,50,3,5,51,105,Virginia,"Lee County, Virginia",6.8,48.5,"Lee County, Virginia",24179,-7.020388455,-0.052918136,0.009140163,31086,84.8,19.8,24.1,12,844,497,17.7,16.8,-0.050847458
2919,50,3,5,51,107,Virginia,"Loudoun County, Virginia",3.2,190.0,"Loudoun County, Virginia",385945,22.06190883,0.222951027,0.013227273,123453,92,2.6,46.3,58.2,2659,1668,38.3,39.6,0.033942559
2920,50,3,5,51,109,Virginia,"Louisa County, Virginia",3.8,86.0,"Louisa County, Virginia",35236,6.913003933,0.056266675,0.010216824,57829,83.5,5.7,26.4,20.6,1445,936,19.3,19.1,-0.010362694
2921,50,3,5,51,111,Virginia,"Lunenburg County, Virginia",4.6,58.8,"Lunenburg County, Virginia",12273,-6.325475351,-0.048973266,0.009451642,39506,84.5,16.7,23.3,12.2,972,685,16.3,14,-0.141104294
2922,50,3,5,51,113,Virginia,"Madison County, Virginia",3.1,81.0,"Madison County, Virginia",13078,-1.095526052,-0.015729661,0.008105215,47736,84.5,10,23.8,23.2,1369,775,20.4,18.4,-0.098039216
2923,50,3,5,51,115,Virginia,"Mathews County, Virginia",4.0,84.7,"Mathews County, Virginia",8782,3.244650812,-0.019756669,0.007173765,63845,92,5.7,16.4,29.2,1304,942,14.6,12.8,-0.123287671
2924,50,3,5,51,117,Virginia,"Mecklenburg County, Virginia",5.6,50.8,"Mecklenburg County, Virginia",30892,-4.385913589,-0.055146047,0.00964651,37356,86,14.3,20.2,15.6,1037,683,13,12.4,-0.046153846
2925,50,3,5,51,119,Virginia,"Middlesex County, Virginia",3.8,79.1,"Middlesex County, Virginia",10778,2.488971489,-0.017502279,0.009370941,54654,91.3,6.1,17.8,24.2,1504,781,12.4,13.5,0.088709677
2926,50,3,5,51,121,Virginia,"Montgomery County, Virginia",4.0,77.2,"Montgomery County, Virginia",98602,4.009248906,0.042337495,0.009279731,46663,92.2,8.7,23.4,45.7,1425,861,17.7,17,-0.039548023
2927,50,3,5,51,125,Virginia,"Nelson County, Virginia",3.6,74.9,"Nelson County, Virginia",14869,1.889232236,-0.008204376,0.008675768,47118,86.9,9,22.1,28.2,1278,709,14.8,12.1,-0.182432432
2928,50,3,5,51,127,Virginia,"New Kent County, Virginia",3.4,119.7,"New Kent County, Virginia",21147,18.63508716,0.139508568,0.009268454,73041,93.2,5.1,28.2,24.6,1648,883,21.6,21.4,-0.009259259
2929,50,3,5,51,131,Virginia,"Northampton County, Virginia",5.7,56.6,"Northampton County, Virginia",12139,0.621588763,-0.020100097,0.010379768,35055,79.4,16,19.2,20.6,1163,694,10.5,10.6,0.00952381
2930,50,3,5,51,133,Virginia,"Northumberland County, Virginia",5.4,78.6,"Northumberland County, Virginia",12222,4.954383126,-0.010204082,0.007281951,51885,91.9,9.3,19,25.4,1364,720,12.7,12.4,-0.023622047
2931,50,3,5,51,135,Virginia,"Nottoway County, Virginia",3.9,59.7,"Nottoway County, Virginia",15595,-1.594664591,-0.015094101,0.011413915,36284,87.5,20.4,25.6,15.2,1150,783,18,13.1,-0.272222222
2932,50,3,5,51,137,Virginia,"Orange County, Virginia",4.0,89.8,"Orange County, Virginia",35533,8.73657729,0.061320191,0.011425998,65166,87.6,8.5,27.4,25.1,1462,879,20.2,17.4,-0.138613861
2933,50,3,5,51,139,Virginia,"Page County, Virginia",5.6,65.4,"Page County, Virginia",23654,-0.465241711,-0.016588367,0.009427581,43895,85.2,12.4,24.9,12.8,1143,711,17.6,16.2,-0.079545455
2934,50,3,5,51,141,Virginia,"Patrick County, Virginia",4.8,56.4,"Patrick County, Virginia",17923,1.013790201,-0.030088208,0.007588015,33982,84.7,17,21.5,12.6,951,532,15.8,15.2,-0.037974684
2935,50,3,5,51,143,Virginia,"Pittsylvania County, Virginia",4.7,64.0,"Pittsylvania County, Virginia",61687,-2.019404132,-0.030078616,0.007619109,41824,87.9,11.9,23.9,14.1,976,645,17.8,15.9,-0.106741573
2936,50,3,5,51,145,Virginia,"Powhatan County, Virginia",3.5,117.4,"Powhatan County, Virginia",28443,0.320236356,0.011558432,0.008437928,77896,91.5,3.4,30.4,27.9,1585,970,27.5,24.4,-0.112727273
2937,50,3,5,51,147,Virginia,"Prince Edward County, Virginia",5.3,62.0,"Prince Edward County, Virginia",23142,-1.212687653,-0.008950366,0.009765794,41697,87.8,15.2,24.1,24.4,1194,749,15.9,14,-0.119496855
2938,50,3,5,51,149,Virginia,"Prince George County, Virginia",4.8,95.6,"Prince George County, Virginia",37845,5.934391316,0.062077288,0.009855992,61857,91,8.2,34.9,21.3,1448,1279,24.1,24.8,0.029045643
2939,50,3,5,51,153,Virginia,"Prince William County, Virginia",3.6,149.7,"Prince William County, Virginia",455210,7.43929624,0.12014469,0.014922783,98657,87.2,4.9,42.3,38.8,2215,1547,32.7,32.8,0.003058104
2940,50,3,5,51,155,Virginia,"Pulaski County, Virginia",5.8,72.8,"Pulaski County, Virginia",34203,0.514491198,-0.017324599,0.009268193,47495,89,9.9,20.5,17.8,1065,596,15.7,13.1,-0.165605096
2941,50,3,5,51,157,Virginia,"Rappahannock County, Virginia",3.5,94.7,"Rappahannock County, Virginia",7388,-1.675570312,-0.014933333,0.007444505,57210,84,5.7,19.8,35.1,1792,1036,19.7,15.8,-0.197969543
2942,50,3,5,51,159,Virginia,"Richmond County, Virginia",3.7,66.2,"Richmond County, Virginia",8774,-5.629045035,-0.053301683,0.007750171,47288,90.1,9.4,23.5,12.7,1038,773,13.4,14,0.044776119
2943,50,3,5,51,161,Virginia,"Roanoke County, Virginia",3.5,95.6,"Roanoke County, Virginia",94031,4.216311593,0.017563414,0.008358945,60519,93.5,6,26.3,34.2,1309,872,22.7,19.3,-0.149779736
2944,50,3,5,51,163,Virginia,"Rockbridge County, Virginia",4.4,71.8,"Rockbridge County, Virginia",22392,2.623016411,0.004395802,0.006564845,48901,86.8,8.1,20.7,25.5,1268,684,18.8,15.3,-0.186170213
2945,50,3,5,51,165,Virginia,"Rockingham County, Virginia",3.5,79.9,"Rockingham County, Virginia",79744,4.858753803,0.044206998,0.010596409,53744,87.4,8.3,26.9,23.8,1314,809,23.9,20.9,-0.125523013
2946,50,3,5,51,167,Virginia,"Russell County, Virginia",6.5,57.9,"Russell County, Virginia",27370,-5.161273212,-0.051497089,0.009134088,35045,84.8,16.8,21.7,12.4,896,536,21.7,15.6,-0.281105991
2947,50,3,5,51,169,Virginia,"Scott County, Virginia",4.8,56.7,"Scott County, Virginia",21930,-3.564135822,-0.051921664,0.007751938,37240,88.2,16.4,21.7,11.7,870,503,18.5,16.6,-0.102702703
2948,50,3,5,51,171,Virginia,"Shenandoah County, Virginia",3.7,81.9,"Shenandoah County, Virginia",43175,3.985256612,0.026558562,0.011071222,49406,87.4,7.6,25.4,19,1312,781,17.5,17.1,-0.022857143
2949,50,3,5,51,173,Virginia,"Smyth County, Virginia",5.8,58.8,"Smyth County, Virginia",31062,-1.493928847,-0.034951999,0.008466937,37983,87,14.4,24.4,15,873,574,15.2,15.8,0.039473684
2950,50,3,5,51,175,Virginia,"Southampton County, Virginia",3.9,72.6,"Southampton County, Virginia",18057,-4.104730555,-0.030652781,0.007808606,48962,86,12.4,31,15,1281,729,17.5,18.2,0.04
2951,50,3,5,51,177,Virginia,"Spotsylvania County, Virginia",4.1,115.0,"Spotsylvania County, Virginia",132010,5.327661237,0.071735918,0.012143019,78125,88.8,6,35.4,29.3,1713,1346,30.5,26.2,-0.140983607
2952,50,3,5,51,179,Virginia,"Stafford County, Virginia",3.9,144.4,"Stafford County, Virginia",144361,9.757665231,0.111794832,0.012025409,97144,91.6,3.6,42,36.8,2101,1445,34.2,32.1,-0.061403509
2953,50,3,5,51,181,Virginia,"Surry County, Virginia",5.3,77.5,"Surry County, Virginia",6544,-10.72605205,-0.073087819,0.006876528,53673,85.3,9.9,22.8,21.2,1204,823,16.6,14,-0.156626506
2954,50,3,5,51,183,Virginia,"Sussex County, Virginia",6.1,60.2,"Sussex County, Virginia",11504,-4.442896334,-0.041333333,0.008518776,39194,91.8,12.5,20,9.6,1152,728,12.3,10.2,-0.170731707
2955,50,3,5,51,185,Virginia,"Tazewell County, Virginia",7.5,61.1,"Tazewell County, Virginia",42150,-7.161826383,-0.066383148,0.010581257,37664,86.1,12.5,23,13.5,951,585,19.5,17.6,-0.097435897
2956,50,3,5,51,187,Virginia,"Warren County, Virginia",4.0,87.6,"Warren County, Virginia",39155,3.628401655,0.043715847,0.012667603,61454,88.3,7.4,30.5,20.7,1457,915,23.9,21.1,-0.117154812
2957,50,3,5,51,191,Virginia,"Washington County, Virginia",4.5,69.2,"Washington County, Virginia",54214,-0.072240643,-0.012333534,0.010845907,43310,88.7,8.5,24.5,23.3,1036,614,18,17.2,-0.044444444
2958,50,3,5,51,193,Virginia,"Westmoreland County, Virginia",4.6,71.8,"Westmoreland County, Virginia",17592,2.853467266,0.008137536,0.009265575,47911,84.6,10.2,16.5,18.3,1363,910,11.5,10.4,-0.095652174
2959,50,3,5,51,195,Virginia,"Wise County, Virginia",8.5,54.4,"Wise County, Virginia",39228,-8.288182293,-0.057404426,0.01085959,37407,87.3,17.2,25.5,14,941,600,19.4,18,-0.072164948
2960,50,3,5,51,197,Virginia,"Wythe County, Virginia",5.7,64.7,"Wythe County, Virginia",29016,1.178138205,-0.007185383,0.011200717,41360,86.4,10.6,24.7,16,937,611,15.7,16,0.01910828
2961,50,3,5,51,199,Virginia,"York County, Virginia",3.9,125.3,"York County, Virginia",67976,3.073479899,0.042448779,0.010886195,81749,93.8,5.4,34.1,42.2,1859,1389,29.8,26.9,-0.097315436
2962,50,3,5,51,510,Virginia,"Alexandria city, Virginia",2.9,134.6,"Alexandria city, Virginia",155810,3.325178209,0.106023823,0.018124639,89134,85.7,6.2,21.3,61.4,2522,1555,12.4,14.7,0.185483871
2963,50,3,5,51,520,Virginia,"Bristol city, Virginia",5.1,58.5,"Bristol city, Virginia",16960,-2.466912805,-0.04996639,0.004009434,35368,85.3,18.3,28.2,23.3,935,649,12.6,12.5,-0.007936508
2964,50,3,5,51,530,Virginia,"Buena Vista city, Virginia",5.1,58.8,"Buena Vista city, Virginia",6452,-3.87560326,-0.029336543,0.000619963,29097,83.2,27.2,35,16.4,946,691,17,23.5,0.382352941
2965,50,3,5,51,540,Virginia,"Charlottesville city, Virginia",3.3,82.8,"Charlottesville city, Virginia",46912,6.154133107,0.078164142,0.014068895,49775,89.4,10.8,20.3,49.8,1638,998,11.4,12.3,0.078947368
2966,50,3,5,51,550,Virginia,"Chesapeake city, Virginia",4.3,101.6,"Chesapeake city, Virginia",237940,5.026284517,0.064041964,0.012662856,68620,91.3,8.1,33.6,29.6,1776,1176,25.8,22.9,-0.112403101
2967,50,3,5,51,570,Virginia,"Colonial Heights city, Virginia",4.4,68.3,"Colonial Heights city, Virginia",17772,3.999331107,0.023791693,0.014517218,50304,88.7,8.2,25.1,21.7,1281,940,15,15.2,0.013333333
2968,50,3,5,51,580,Virginia,"Covington city, Virginia",5.8,53.4,"Covington city, Virginia",5518,-9.976440865,-0.072916667,0,34746,84.7,21.3,24.8,9.3,786,590,14.7,14.3,-0.027210884
2969,50,3,5,51,590,Virginia,"Danville city, Virginia",6.0,48.8,"Danville city, Virginia",41898,-1.097369789,-0.023698008,0.013365793,32315,87.4,18.8,22,17.9,933,601,11.9,9.3,-0.218487395
2970,50,3,5,51,595,Virginia,"Emporia city, Virginia",6.5,51.2,"Emporia city, Virginia",5305,-13.20457299,-0.105848643,0,28601,79.1,26.7,28.7,18.1,1073,680,7.9,12.9,0.632911392
2971,50,3,5,51,600,Virginia,"Fairfax city, Virginia",3.0,150.4,"Fairfax city, Virginia",24164,2.409372398,0.069392813,0.028885946,105297,88.7,2.1,28.1,54.9,2336,1692,22.2,23.1,0.040540541
2972,50,3,5,51,610,Virginia,"Falls Church city, Virginia",2.7,184.3,"Falls Church city, Virginia",14014,11.76323968,0.126436782,0.01998002,120522,96.4,0.8,31.7,78.8,3047,1517,27,25.6,-0.051851852
2973,50,3,5,51,620,Virginia,"Franklin city, Virginia",5.9,54.3,"Franklin city, Virginia",8306,-4.559297303,-0.033399278,0.007825668,32399,84.9,14,26.6,26.2,1395,781,16.1,12.4,-0.229813665
2974,50,3,5,51,630,Virginia,"Fredericksburg city, Virginia",4.7,76.5,"Fredericksburg city, Virginia",28297,16.74928446,0.169200892,0.01441849,51762,86.5,12.6,28.9,37.3,1844,1058,12.1,15,0.239669421
2975,50,3,5,51,640,Virginia,"Galax city, Virginia",5.0,49.5,"Galax city, Virginia",6775,-5.329036938,-0.034900285,0.008708487,30604,85.7,22.9,24.9,11.6,826,529,8.4,12.6,0.5
2976,50,3,5,51,650,Virginia,"Hampton city, Virginia",5.6,75.7,"Hampton city, Virginia",135410,-6.610817965,-0.01393066,0.012547079,49190,87.5,12.1,25.9,23.2,1448,1009,17.2,13.6,-0.209302326
2977,50,3,5,51,660,Virginia,"Harrisonburg city, Virginia",4.7,60.3,"Harrisonburg city, Virginia",53078,6.738905692,0.082208539,0.011379479,38750,84.9,12.8,25.2,35.8,1241,837,14,15,0.071428571
2978,50,3,5,51,670,Virginia,"Hopewell city, Virginia",6.5,56.1,"Hopewell city, Virginia",22735,-2.616032927,0.003930054,0.016186497,39064,86.1,16.6,26.2,12.3,1003,835,8.6,10.4,0.209302326
2979,50,3,5,51,678,Virginia,"Lexington city, Virginia",6.3,67.0,"Lexington city, Virginia",7045,2.794707465,-0.002124646,0,34017,93.5,12.5,18.7,43.8,1543,744,16.5,9.7,-0.412121212
2980,50,3,5,51,680,Virginia,"Lynchburg city, Virginia",5.2,60.3,"Lynchburg city, Virginia",80212,5.615622211,0.059547712,0.015122426,39589,87.9,18.5,25.9,33.1,1194,778,15.5,15.1,-0.025806452
2981,50,3,5,51,683,Virginia,"Manassas city, Virginia",3.6,109.5,"Manassas city, Virginia",41483,1.009196653,0.084069409,0.018007377,72890,80.7,7,35.1,28.8,1911,1327,29.3,26.2,-0.105802048
2982,50,3,5,51,685,Virginia,"Manassas Park city, Virginia",3.5,113.8,"Manassas Park city, Virginia",15915,5.112379594,0.102223146,0.001193842,73528,74.1,6.1,37.2,28.3,1887,1470,30.5,28.6,-0.062295082
2983,50,3,5,51,690,Virginia,"Martinsville city, Virginia",7.1,49.1,"Martinsville city, Virginia",13445,-1.20421988,-0.019972301,0.01636296,29587,84,18.4,21.2,17.8,936,589,14,8.5,-0.392857143
2984,50,3,5,51,700,Virginia,"Newport News city, Virginia",5.1,72.6,"Newport News city, Virginia",181825,-6.671279147,0.004496964,0.015129933,50077,86.8,12.7,28.4,24,1446,964,17.5,14.9,-0.148571429
2985,50,3,5,51,710,Virginia,"Norfolk city, Virginia",5.2,68.1,"Norfolk city, Virginia",245115,-5.415219784,0.009210385,0.014670665,44480,83.9,16.2,26.9,26.1,1555,970,14.3,13.9,-0.027972028
2986,50,3,5,51,720,Virginia,"Norton city, Virginia",6.8,47.2,"Norton city, Virginia",3864,-6.284778581,-0.026209677,0.004399586,27731,89.2,22.7,21.4,19.6,741,557,12.9,12.2,-0.054263566
2987,50,3,5,51,730,Virginia,"Petersburg city, Virginia",7.6,47.8,"Petersburg city, Virginia",31882,-7.467924462,-0.019678987,0.021767769,31798,82.8,23.6,20.3,15.9,1098,842,7.7,5.9,-0.233766234
2988,50,3,5,51,735,Virginia,"Poquoson city, Virginia",3.5,130.0,"Poquoson city, Virginia",12017,-1.200724626,-0.010702231,0.008487975,83735,95.1,2.8,28.3,37.1,1940,1154,27.1,22.7,-0.162361624
2989,50,3,5,51,740,Virginia,"Portsmouth city, Virginia",6.1,69.9,"Portsmouth city, Virginia",95252,-5.278115468,-0.002304341,0.015369756,45676,86.3,14.9,27,20.8,1470,964,12.9,12.2,-0.054263566
2990,50,3,5,51,750,Virginia,"Radford city, Virginia",5.4,53.2,"Radford city, Virginia",17483,7.596171271,0.062796353,0.008408168,29912,91.3,13.6,17.9,35.5,1146,705,12,10,-0.166666667
2991,50,3,5,51,760,Virginia,"Richmond city, Virginia",4.6,60.6,"Richmond city, Virginia",223170,10.15398021,0.093354237,0.013384415,40758,83.1,19.3,20.4,36,1463,896,8.5,8.5,0
2992,50,3,5,51,770,Virginia,"Roanoke city, Virginia",4.3,59.7,"Roanoke city, Virginia",99660,2.069958748,0.029790136,0.014820389,39930,84.5,16.3,22.6,23.6,1108,728,10.7,11.1,0.037383178
2993,50,3,5,51,775,Virginia,"Salem city, Virginia",3.9,71.8,"Salem city, Virginia",25549,4.883908103,0.025364209,0.013620885,50068,89.5,8.9,26.2,28.4,1244,836,18.4,16,-0.130434783
2994,50,3,5,51,790,Virginia,"Staunton city, Virginia",3.9,65.5,"Staunton city, Virginia",24363,5.42042048,0.022238073,0.01284735,40842,87,11,20.9,31.3,1121,795,13.1,11.9,-0.091603053
2995,50,3,5,51,800,Virginia,"Suffolk city, Virginia",4.7,92.3,"Suffolk city, Virginia",89273,3.609048148,0.052065288,0.013453116,65499,90.3,8.9,33.8,26.4,1797,1031,24.1,22.2,-0.078838174
2996,50,3,5,51,810,Virginia,"Virginia Beach city, Virginia",3.9,101.2,"Virginia Beach city, Virginia",452602,-2.000356569,0.031019283,0.013406923,66634,90,6.6,32.2,33.8,1769,1236,23.2,21.6,-0.068965517
2997,50,3,5,51,820,Virginia,"Waynesboro city, Virginia",4.1,65.6,"Waynesboro city, Virginia",21887,2.949517294,0.04010835,0.015488646,45643,84.3,13,28.7,18.4,1208,794,13.6,14.2,0.044117647
2998,50,3,5,51,830,Virginia,"Williamsburg city, Virginia",5.6,72.4,"Williamsburg city, Virginia",15214,15.97977776,0.110105801,0.005981333,48639,93.2,5.1,17.5,52.4,1486,1093,10.1,9.9,-0.01980198
2999,50,3,5,51,840,Virginia,"Winchester city, Virginia",3.9,72.0,"Winchester city, Virginia",27516,4.137209916,0.051674056,0.014355284,45363,82.7,11,24.1,28.3,1467,936,14.3,14.2,-0.006993007
3001,50,4,9,53,1,Washington,"Adams County, Washington",6.8,75.1,"Adams County, Washington",19238,-10.86158658,0.02280823,0.01944069,46564,77.7,17.6,43.6,13.6,1171,680,33,30.4,-0.078787879
3002,50,4,9,53,3,Washington,"Asotin County, Washington",5.1,72.7,"Asotin County, Washington",22306,4.481988569,0.027452787,0.011073254,44394,88,10,24.3,18.2,1218,694,14.5,15.6,0.075862069
3003,50,4,9,53,5,Washington,"Benton County, Washington",6.5,97.8,"Benton County, Washington",193686,8.183918357,0.097290285,0.013981393,60251,87.5,10.6,31.3,29.4,1342,834,23.8,21.6,-0.092436975
3004,50,4,9,53,7,Washington,"Chelan County, Washington",5.9,83.7,"Chelan County, Washington",76338,4.299500996,0.049319588,0.012287458,51837,83,10,27.7,24.5,1340,788,21.1,19.5,-0.075829384
3005,50,4,9,53,9,Washington,"Clallam County, Washington",7.9,72.9,"Clallam County, Washington",74570,10.114365,0.042514225,0.009239641,47253,87.6,8.8,18.4,24.7,1378,822,12.8,11.7,-0.0859375
3006,50,4,9,53,11,Washington,"Clark County, Washington",6.3,100.3,"Clark County, Washington",467018,9.403635726,0.094193034,0.012200815,60756,89,7.9,32,27.2,1625,990,24.9,22.6,-0.092369478
3007,50,4,9,53,13,Washington,"Columbia County, Washington",6.8,62.7,"Columbia County, Washington",3938,-3.341181871,-0.040682095,0.00888776,38581,90.9,10.8,20.5,23,1167,721,13,14,0.076923077
3008,50,4,9,53,15,Washington,"Cowlitz County, Washington",7.5,78.8,"Cowlitz County, Washington",105160,2.886441503,0.026822767,0.011363636,47452,89.3,12.5,25.9,16,1356,765,19.1,16.5,-0.136125654
3009,50,4,9,53,17,Washington,"Douglas County, Washington",7.1,80.2,"Douglas County, Washington",41327,6.048785317,0.072008508,0.012969729,53636,83.2,9.8,32,17.4,1387,824,24.5,21.6,-0.118367347
3010,50,4,9,53,19,Washington,"Ferry County, Washington",10.8,63.6,"Ferry County, Washington",7614,2.713098934,0.008076261,0.010769635,38125,85.9,14,20.8,16.7,1151,550,15.7,12.6,-0.197452229
3011,50,4,9,53,21,Washington,"Franklin County, Washington",7.6,90.9,"Franklin County, Washington",90160,6.671511999,0.13934768,0.018056788,56980,80.9,15.4,45.7,15.9,1271,807,32.3,30.2,-0.06501548
3012,50,4,9,53,23,Washington,"Garfield County, Washington",6.0,73.5,"Garfield County, Washington",2247,0.676441767,-0.00794702,0.011125946,45855,89.3,4.4,22.8,24.5,974,658,15.3,19,0.241830065
3013,50,4,9,53,25,Washington,"Grant County, Washington",7.4,78.9,"Grant County, Washington",93546,-1.874150611,0.043714018,0.015703504,48714,81.4,12.7,36.5,16.4,1156,696,23.9,25.7,0.075313808
3014,50,4,9,53,27,Washington,"Grays Harbor County, Washington",8.7,69.2,"Grays Harbor County, Washington",71628,-2.336458069,-0.016949618,0.010568493,43538,84.3,11.7,23,14.7,1203,729,16.4,13.9,-0.152439024
3015,50,4,9,53,29,Washington,"Island County, Washington",6.0,94.5,"Island County, Washington",82636,4.795265625,0.049905982,0.01110896,58815,91.2,6.6,23.4,31.7,1688,1076,18.7,17.2,-0.080213904
3016,50,4,9,53,31,Washington,"Jefferson County, Washington",7.3,83.4,"Jefferson County, Washington",31139,11.14775264,0.04136847,0.005748418,49279,89.9,6,14.5,37,1423,845,12.9,10.1,-0.217054264
3017,50,4,9,53,33,Washington,"King County, Washington",3.9,127.7,"King County, Washington",2149970,11.29028338,0.109498159,0.012049005,75302,90.3,7,27.2,47.9,2196,1204,20.7,20.5,-0.009661836
3018,50,4,9,53,35,Washington,"Kitsap County, Washington",5.8,102.7,"Kitsap County, Washington",264811,4.381566594,0.051943512,0.012235141,62941,91.2,7,27.8,30.3,1689,1042,21.9,19.4,-0.114155251
